"pmid","pmcid_pmc","pmcid_uid","doi","filename","is_research","is_review","is_relevant_data","is_relevant_code","article","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","is_success"
"30561309","","6302575","10.3201/eid2501.180618","./publications/PMC6302575.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180618",FALSE,"",FALSE,"","",TRUE
"30560775","","6302576","10.3201/eid2501.181089","./publications/PMC6302576.xml",FALSE,TRUE,TRUE,TRUE,"10.3201/eid2501.181089",FALSE,"",FALSE,"","",TRUE
"30431424","","6302577","10.3201/eid2501.180662","./publications/PMC6302577.xml",FALSE,TRUE,TRUE,FALSE,"10.3201/eid2501.180662",FALSE,"",FALSE,"","",TRUE
"30561301","","6302578","10.3201/eid2501.180267","./publications/PMC6302578.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180267",FALSE,"",FALSE,"","",TRUE
"30561300","","6302579","10.3201/eid2501.171102","./publications/PMC6302579.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.171102",TRUE,"field-specific repository",FALSE,"nucleotide sequence accession numbers for whole-genome shotgun projects have been deposited at dna data bank of japan/european molecular biology laboratory/genbank under accession nos mulp000000001 (bioproject prjna369721) and mulo000000001 (bioproject prjna369166).","",TRUE
"30561310","","6302580","10.3201/eid2501.181321","./publications/PMC6302580.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.181321",FALSE,"",FALSE,"","",TRUE
"30561297","","6302581","10.3201/eid2501.171359","./publications/PMC6302581.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.171359",FALSE,"",FALSE,"","",TRUE
"30561319","","6302582","10.3201/eid2501.181146","./publications/PMC6302582.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.181146",FALSE,"",FALSE,"","",TRUE
"30561299","","6302584","10.3201/eid2501.180646","./publications/PMC6302584.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180646",FALSE,"",FALSE,"","",TRUE
"30561316","","6302585","10.3201/eid2501.171985","./publications/PMC6302585.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.171985",FALSE,"",FALSE,"","",TRUE
"30561314","","6302586","10.3201/eid2501.180835","./publications/PMC6302586.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180835",FALSE,"",FALSE,"","",TRUE
"30561302","","6302587","10.3201/eid2501.180824","./publications/PMC6302587.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180824",FALSE,"",FALSE,"","",TRUE
"30561322","","6302590","10.3201/eid2501.180807","./publications/PMC6302590.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180807",FALSE,"",FALSE,"","",TRUE
"30407904","","6302592","10.3201/eid2501.171878","./publications/PMC6302592.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.171878",TRUE,"field-specific repository",FALSE,"to characterize the evolution of civ h3n2 we sequenced the full genome of the 54 isolates (genbank accession nos mk212398-829) and performed genetic analyses using available sequences of related viruses from genbank and the gisaid database ( https://www gisaid org/ ).","",TRUE
"30387417","","6302594","10.3201/eid2501.180605","./publications/PMC6302594.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180605",FALSE,"",FALSE,"","",TRUE
"30561304","","6302595","10.3201/eid2501.180684","./publications/PMC6302595.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180684",FALSE,"",FALSE,"","",TRUE
"30560777","","6302597","10.3201/eid2501.171901","./publications/PMC6302597.xml",FALSE,TRUE,TRUE,FALSE,"10.3201/eid2501.171901",FALSE,"",FALSE,"","",TRUE
"30561303","","6302598","10.3201/eid2501.180374","./publications/PMC6302598.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180374",FALSE,"",FALSE,"","",TRUE
"30561312","","6302599","10.3201/eid2501.181347","./publications/PMC6302599.xml",FALSE,TRUE,TRUE,TRUE,"10.3201/eid2501.181347",TRUE,"field-specific repository",FALSE,"full genomes from ucfp149 ucfp149r1 ucfp231 ucfp275 x1613 and partial sequences (ltr- gag gag and env ) from fp115 fp132 (3688 to 8396 nt) ucfp228 ucfp269 and x1608 are available in genbank ( ) ( table 1 ).","",TRUE
"30561308","","6302601","10.3201/eid2501.181136","./publications/PMC6302601.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.181136",FALSE,"",FALSE,"","",TRUE
"30561320","","6302603","10.3201/eid2501.180270","./publications/PMC6302603.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180270",TRUE,"field-specific repository",FALSE,"we deposited puuv sequences in genbank (accession nos mg923598-mg923674).","",TRUE
"30561323","","6302604","10.3201/eid2501.180534","./publications/PMC6302604.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180534",FALSE,"",FALSE,"","",TRUE
"30561321","","6302605","10.3201/eid2501.181362","./publications/PMC6302605.xml",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE
"30561318","","6302606","10.3201/eid2501.180352","./publications/PMC6302606.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.180352",FALSE,"",FALSE,"","",TRUE
"30561306","","6302607","10.3201/eid2501.180111","./publications/PMC6302607.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.180111",FALSE,"",FALSE,"","",TRUE
"30387416","","6302608","10.3201/eid2501.181535","./publications/PMC6302608.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.181535",FALSE,"",FALSE,"","",TRUE
"30561317","","6302609","10.3201/eid2501.171862","./publications/PMC6302609.xml",TRUE,FALSE,TRUE,TRUE,"10.3201/eid2501.171862",TRUE,"field-specific repository",FALSE,"we deposited the draft genome of fy20 as genbank accession no ntmc00000000 for fy22 as nxfu00000000 for sr389 as pdfa00000000 and for sr411 as pdfb00000000.","",TRUE
"30560776","","6302610","10.3201/eid2501.181131","./publications/PMC6302610.xml",FALSE,TRUE,TRUE,TRUE,"10.3201/eid2501.181131",FALSE,"",FALSE,"","",TRUE
"30561315","","6302611","10.3201/eid2501.181103","./publications/PMC6302611.xml",TRUE,FALSE,TRUE,FALSE,"10.3201/eid2501.181103",FALSE,"",FALSE,"","",TRUE
"30321351","","6306017","10.1093/infdis/jiy501","./publications/PMC6306017.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/infdis/jiy501",FALSE,"",FALSE,"","",TRUE
"30102389","","6306020","10.1093/infdis/jiy493","./publications/PMC6306020.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/infdis/jiy493",FALSE,"",FALSE,"","",TRUE
"30189092","","6306022","10.1093/infdis/jiy515","./publications/PMC6306022.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/infdis/jiy515",FALSE,"",FALSE,"","",TRUE
"30606128","","6318862","10.1186/s12879-018-3639-y","./publications/PMC6318862.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3639-y",FALSE,"",FALSE,"","",TRUE
"30606104","","6318941","10.1186/s12879-018-3564-0","./publications/PMC6318941.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3564-0",FALSE,"",FALSE,"","",TRUE
"30606123","","6318942","10.1186/s12879-018-3561-3","./publications/PMC6318942.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3561-3",FALSE,"",FALSE,"","",TRUE
"30606108","","6318958","10.1186/s12879-018-3567-x","./publications/PMC6318958.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3567-x",FALSE,"",FALSE,"","",TRUE
"30606110","","6318972","10.1186/s12879-018-3625-4","./publications/PMC6318972.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30606116","","6318973","10.1186/s12879-018-3638-z","./publications/PMC6318973.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3638-z",FALSE,"",FALSE,"","",TRUE
"30606126","","6318988","10.1186/s12879-018-3640-5","./publications/PMC6318988.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3640-5",FALSE,"",FALSE,"","",TRUE
"30606127","","6318993","10.1186/s12879-018-3629-0","./publications/PMC6318993.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3629-0",FALSE,"",FALSE,"","",TRUE
"30611208","","6321653","10.1186/s12879-018-3632-5","./publications/PMC6321653.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3632-5",FALSE,"",FALSE,"","",TRUE
"30611217","","6321657","10.1186/s12879-018-3642-3","./publications/PMC6321657.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3642-3",FALSE,"",FALSE,"","",TRUE
"30611204","","6321664","10.1186/s12879-018-3643-2","./publications/PMC6321664.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3643-2",FALSE,"",FALSE,"","",TRUE
"30611203","","6321685","10.1186/s12879-018-3664-x","./publications/PMC6321685.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3664-x",FALSE,"",FALSE,"","",TRUE
"30611205","","6321688","10.1186/s12879-018-3633-4","./publications/PMC6321688.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3633-4",FALSE,"",FALSE,"","",TRUE
"30611192","","6321698","10.1186/s12879-018-3614-7","./publications/PMC6321698.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3614-7",FALSE,"",FALSE,"","",TRUE
"29893798","","6321849","10.1093/cid/ciy484","./publications/PMC6321849.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cid/ciy484",FALSE,"",FALSE,"","",TRUE
"30052811","","6321850","10.1093/cid/ciy463","./publications/PMC6321850.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/cid/ciy463",FALSE,"",FALSE,"","",TRUE
"29961823","","6321851","10.1093/cid/ciy527","./publications/PMC6321851.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cid/ciy527",FALSE,"",FALSE,"","",TRUE
"29846534","","6321854","10.1093/cid/ciy453","./publications/PMC6321854.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cid/ciy453",TRUE,"field-specific repository",FALSE,"the sequences from the remaining individuals have been submitted to genbank (mg941022-mg944215).","",TRUE
"29800111","","6321856","10.1093/cid/ciy438","./publications/PMC6321856.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cid/ciy438",FALSE,"",FALSE,"","",TRUE
"29878145","","6321858","10.1093/cid/ciy483","./publications/PMC6321858.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cid/ciy483",FALSE,"",FALSE,"","",TRUE
"30616580","","6322275","10.1186/s12879-018-3653-0","./publications/PMC6322275.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3653-0",FALSE,"",FALSE,"","",TRUE
"30616531","","6322279","10.1186/s12879-018-3624-5","./publications/PMC6322279.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3624-5",FALSE,"",FALSE,"","",TRUE
"30272195","","6322280","10.1093/jac/dky386","./publications/PMC6322280.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/jac/dky386",FALSE,"",FALSE,"","",TRUE
"30616533","","6322291","10.1186/s12879-018-3656-x","./publications/PMC6322291.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3656-x",FALSE,"",FALSE,"","",TRUE
"30616527","","6322312","10.1186/s12879-018-3619-2","./publications/PMC6322312.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3619-2",FALSE,"",FALSE,"","",TRUE
"30616536","","6322324","10.1186/s12879-018-3649-9","./publications/PMC6322324.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30616558","","6322331","10.1186/s12879-018-3661-0","./publications/PMC6322331.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3661-0",FALSE,"",FALSE,"","",TRUE
"30612543","","6322335","10.1186/s12879-018-3650-3","./publications/PMC6322335.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3650-3",FALSE,"",FALSE,"","",TRUE
"30612559","","6322338","10.1186/s12879-018-3630-7","./publications/PMC6322338.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3630-7",FALSE,"",FALSE,"","",TRUE
"30612548","","6322348","10.1186/s12879-018-3658-8","./publications/PMC6322348.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30616550","","6323744","10.1186/s12879-018-3648-x","./publications/PMC6323744.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3648-x",FALSE,"",FALSE,"","",TRUE
"30616544","","6323762","10.1186/s12879-018-3634-3","./publications/PMC6323762.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3634-3",FALSE,"",FALSE,"","",TRUE
"30616539","","6323781","10.1186/s12879-018-3585-8","./publications/PMC6323781.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3585-8",FALSE,"",FALSE,"","",TRUE
"30616634","","6323853","10.1186/s12879-018-3582-y","./publications/PMC6323853.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3582-y",FALSE,"",FALSE,"","",TRUE
"30616564","","6323860","10.1186/s12879-018-3662-z","./publications/PMC6323860.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3662-z",FALSE,"",FALSE,"","",TRUE
"30621624","","6323866","10.1186/s12879-018-3598-3","./publications/PMC6323866.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3598-3",FALSE,"",FALSE,"","",TRUE
"30165664","","6325342","10.1093/infdis/jiy513","./publications/PMC6325342.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/infdis/jiy513",FALSE,"",FALSE,"","",TRUE
"30165655","","6325348","10.1093/infdis/jiy517","./publications/PMC6325348.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/infdis/jiy517",FALSE,"",FALSE,"","",TRUE
"30299519","","6325350","10.1093/infdis/jiy516","./publications/PMC6325350.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/infdis/jiy516",FALSE,"",FALSE,"","",TRUE
"30621611","","6325787","10.1186/s12879-019-3679-y","./publications/PMC6325787.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30621623","","6325799","10.1186/s12879-018-3668-6","./publications/PMC6325799.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3668-6",FALSE,"",FALSE,"","",TRUE
"30621621","","6325815","10.1186/s12879-018-3595-6","./publications/PMC6325815.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3595-6",FALSE,"",FALSE,"","",TRUE
"30621610","","6325826","10.1186/s12879-019-3677-0","./publications/PMC6325826.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-019-3677-0",FALSE,"",FALSE,"","",TRUE
"30626342","","6327381","10.1186/s12879-018-3646-z","./publications/PMC6327381.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3646-z",TRUE,"field-specific repository, supplement, data availability statement",FALSE,"the sequence of sapisaitama2 was registered in the dna data bank of japan (ddbj) under accession number lc315809 and the datasets analyzed during the current study are available in the ddbj database.;     the datasets supporting the conclusions of this article are available in the ddbj database: http://getentry ddbj nig ac jp/getentry/na/lc315809/?     xlsx 13 kb) additional file 2 availability of data and materials the sequence of sapisaitama2 was registered in the dna data bank of japan (ddbj) under accession number lc315809","",TRUE
"30630431","","6327393","10.1186/s12879-018-3628-1","./publications/PMC6327393.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3628-1",FALSE,"",FALSE,"","",TRUE
"30626350","","6327436","10.1186/s12879-018-3651-2","./publications/PMC6327436.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3651-2",FALSE,"",FALSE,"","",TRUE
"30626351","","6327474","10.1186/s12879-019-3670-7","./publications/PMC6327474.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30626352","","6327489","10.1186/s12879-018-3665-9","./publications/PMC6327489.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3665-9",FALSE,"",FALSE,"","",TRUE
"30630429","","6327521","10.1186/s12879-018-3636-1","./publications/PMC6327521.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3636-1",FALSE,"",FALSE,"","",TRUE
"30626344","","6327531","10.1186/s12879-018-3621-8","./publications/PMC6327531.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30630424","","6327550","10.1186/s12879-018-3606-7","./publications/PMC6327550.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30630435","","6327581","10.1186/s12879-019-3681-4","./publications/PMC6327581.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-019-3681-4",FALSE,"",FALSE,"","",TRUE
"30630427","","6327582","10.1186/s12879-018-3669-5","./publications/PMC6327582.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3669-5",FALSE,"",FALSE,"","",TRUE
"30634919","","6329076","10.1186/s12879-018-3657-9","./publications/PMC6329076.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3657-9",TRUE,"supplement",FALSE,"strains were classified according to agreement of at least 2 of the 3 methods used to calculate biofilm production by s pneumoniae (additional file 1 : supplementary data s1) and h influenzae (additional file 2 : supplementary data s2).;     after pcv implementation the distribution of the s pneumoniae serotypes changed according to the study period (additional file 3 : supplementary data s3).;     additional file 1: supplementary data s1: different cut-offs used to determine the biofilm production by s pneumoniae: the different cut-offs used were as followed where ab represented the stained wells containing attached bacteria cw the stained control wells containing bacteria-free medium only and g the bacterial growth control i) ab - cw: strong production > 0 30 moderate production 0 10-0 30 negative < 0 10 ii) ab / cw: strong production > 6 moderate production 2-6 negative < 2 iii)[(ab - cw) / g]: strong production > 1 10 moderate production 0 35-1 10 negative < 0 35.;     strains were classified according to agreement of at least 2 of the 3 methods used to calculate biofilm production (xls195 kb) additional file 2: supplementary data s2: different cut-offs used to determine the biofilm production by h influenzae: the different cut-offs used were as followed where ab represented the stained wells containing attached bacteria cw the stained control wells containing bacteria-free medium only and g the bacterial growth control i) ab - cw: strong production > 0 30 moderate production 0 10-0 30 negative < 0 10 ii) ab / cw: strong production > 6 moderate production 2-6 negative < 2 iii)[(ab - cw) / g]: strong production > 1 10 moderate production 0 35-1 10 negative < 0 35.;     strains were classified according to agreement of at least 2 of the 3 methods used to calculate biofilm production (xlsx 76 kb) additional file 3: supplementary data s3: distribution of s pneumoniae serotypes by study period (pre-pcv7 post-pcv7/pre-pcv13 and post-pcv13) (docx 15 kb) abbreviations aom acute otitis media bfi biofilm formation index bhi brain heart infusion casfm/eucast comit'e de l'antibiogramme de la soci'et'e francaise de microbiologie/european committee on antimicrobial susceptibility testing cnrp centre national de r'ef'erence des pneumocoques cv crystal violet maldi-tof ms matrix-assisted laser desorption ionization-time of flight mass spectrometry mef middle ear fluid np nasopharyngeal nt- hi haemophilus influenzae pcr polymerase chain reaction pcv pneumococcal conjugate vaccine acknowledgements we are grateful to the following paediatricians from the association clinique et th'erapeutique infantile du val de marne (activ) who provided the samples: e sobaral m boucherat i ramay m fernandes c prieur d kern and a prieur.  xlsx 76 kb) additional file 3","",TRUE
"30634929","","6329084","10.1186/s12879-019-3680-5","./publications/PMC6329084.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-019-3680-5",FALSE,"",FALSE,"","",TRUE
"30634939","","6330424","10.1186/s12879-018-3663-y","./publications/PMC6330424.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3663-y",FALSE,"",FALSE,"","",TRUE
"30634930","","6330442","10.1186/s12879-019-3678-z","./publications/PMC6330442.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-019-3678-z",TRUE,"field-specific repository",FALSE,"the sequences of 16s rdna of c22-3 c23-2 and d141-1 have been deposited in the genbank databases with the accession numbers mk246185 mk246184 and mk246131 respectively.","",TRUE
"30634922","","6330491","10.1186/s12879-018-3615-6","./publications/PMC6330491.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3615-6",FALSE,"",FALSE,"","",TRUE
"30642271","","6332536","10.1186/s12879-019-3686-z","./publications/PMC6332536.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30642265","","6332553","10.1186/s12879-018-3601-z","./publications/PMC6332553.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3601-z",FALSE,"",FALSE,"","",TRUE
"30642268","","6332554","10.1186/s12879-019-3674-3","./publications/PMC6332554.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-019-3674-3",TRUE,"general-purpose repository, data availability statement",TRUE,"availability of data and materials the datasets generated and/or analysed during the current study will be available in an open science framework repository {link}. the code used to analyze the data is available in the dollowing github repository: https://github com/kaiemjoy/fecalvirome .    availability of data and materials the datasets generated and/or analysed during the current study will be available in an open science framework","in the interest of reproducibility an r markdown document containing complete commands for the analysis is available here: https://github com/kaiemjoy/fecalvirome .;     the code used to analyze the data is available in the dollowing github repository: https://github com/kaiemjoy/fecalvirome .",TRUE
"30642253","","6332562","10.1186/s12879-019-3673-4","./publications/PMC6332562.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30642269","","6332588","10.1186/s12879-019-3676-1","./publications/PMC6332588.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-019-3676-1",FALSE,"",FALSE,"","",TRUE
"30651075","","6335673","10.1186/s12879-018-3654-z","./publications/PMC6335673.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-018-3654-z",FALSE,"",FALSE,"","",TRUE
"30651070","","6335709","10.1186/s12879-019-3690-3","./publications/PMC6335709.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"30654739","","6335713","10.1186/s12879-018-3666-8","./publications/PMC6335713.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12879-018-3666-8",FALSE,"",FALSE,"","",TRUE
"30651066","","6335770","10.1186/s12879-019-3685-0","./publications/PMC6335770.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12879-019-3685-0",TRUE,"supplement",FALSE,"xlsx 8 kb) additional file 2","",TRUE
"30654745","","6335813","10.1186/s12879-019-3675-2","./publications/PMC6335813.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
